"link","location","floorTower","netSqft","pricePerSqft","priceHKDMillions","bedrooms","bathrooms","agent","tags"
"https://www.28hse.com/en/buy/apartment/property-3990001","Tai Wai Parc Royale","High Floor,TOWER 10","942","13588","12.8","3","3","Century 21 Goodwin Property Shatin Luxury","3 Bedrooms , 3 Bathrooms North Apartment Wheelock Simple"
"https://www.28hse.com/en/buy/apartment/property-3989910","Tsuen Wan The Cairnhill","Unit A,Mid Floor,BLOCK 8,PHASE 1","1008","11687","11.78","3",,"Midland Realty International Limited","3 Bedrooms South Apartment"
"https://www.28hse.com/en/buy/apartment/property-3946165","The Lohas Le Prestige","Unit RA,Low Floor,TOWER 1","964","11411","11","4","2","Hong Kong Property","4 Bedrooms , 2 Bathrooms Apartment CK Asset Sea view Elegant Balcony Clubhouse MTR nearby Shopping Mall nearby"
"https://www.28hse.com/en/buy/apartment/property-3945951","The Lohas Le Prestige","Unit LD,Low Floor,TOWER 1","976","10143","9.9","4","3","Hong Kong Property","4 Bedrooms , 3 Bathrooms Apartment CK Asset Garden view Elegant Balcony Clubhouse MTR nearby Shopping Mall nearby"
"https://www.28hse.com/en/buy/apartment/property-3645989","Tsim Sha Tsui Hilton Towers","High Floor,Hilton Towers","958","11879","11.38","3","3","Chung Hing Property Company Limited","3 Bedrooms , 3 Bathrooms South east Apartment"
"https://www.28hse.com/en/buy/apartment/property-3989525","Tai Wai Hill Paramount","Unit C,High Floor,BLOCK 1,BUILDING","1131","14147","16","3",,"Midland Realty","3 Bedrooms South east Apartment Henderson Mountain view Good view Elegant"
"https://www.28hse.com/en/buy/apartment/property-3989385","Tai Wai Parc Royale","Unit A,High Floor,TOWER 10","942","13588","12.8","3",,"Centaline Property Agency Limited","3 Bedrooms East Apartment Wheelock Good view VR"
"https://www.28hse.com/en/buy/apartment/property-3868047","Yuen Long Yoho Midtown","Unit D,High Floor,TOWER M1","915","15082","13.8","3","2","Kin Fu Realty","3 Bedrooms , 2 Bathrooms Apartment SHKP Good view"
"https://www.28hse.com/en/buy/apartment/property-3989132","Tai Po Savanna Garden","Unit A,Mid Floor,BLOCK 49,BUILDING","962","9231","8.88","3","2","Ricacorp Properties","3 Bedrooms , 2 Bathrooms South west Apartment"
"https://www.28hse.com/en/buy/apartment/property-3989122","Pak Shek Kok Providence Bay","Unit C,Mid Floor,TOWER 2,大廈","1097","11851","13","4","2","Ricacorp Properties","4 Bedrooms , 2 Bathrooms Apartment Sino VR"
"https://www.28hse.com/en/buy/apartment/property-3989070","Tai Wai Parc Royale","High Floor,TOWER 10","942","13588","12.8",,,"Century 21 Goodwin Property Cityone","Apartment Wheelock Good view City view Luxury Clubhouse MTR nearby Shopping Mall nearby Good school zone"
"https://www.28hse.com/en/buy/apartment/property-3947269","Tai Po Richwood Park","High Floor,BLOCK 4,BUILDING","1040","8606","8.95","3","2","Centaline Property","3 Bedrooms , 2 Bathrooms Apartment Ensuite Maid bedroom Indoor Car Park Good view Sea view Luxury VR"
"https://www.28hse.com/en/buy/apartment/property-3988393","Ma On Shan Symphony Bay","Unit B,Mid Floor,BLOCK 11,VILLA CONCERTO","1031","12609","13","3","2","Midland Realty","3 Bedrooms , 2 Bathrooms Apartment SHKP Mountain view Elegant"
"https://www.28hse.com/en/buy/apartment/property-3984076","Fotan The Grandville","Unit B,Mid Floor,TOWER C,PHASE 1","922","13970","12.88","3","2","Ricacorp Properties","3 Bedrooms , 2 Bathrooms South east Apartment Wing Tai Garden view Good view Building view Elegant Include Powder Room"
"https://www.28hse.com/en/buy/apartment/property-3988382","Ho Man Tin Viva Court","Unit ST-290A,High Floor,Viva Court","1027","13437","13.8","3","3","United Properties Limited","3 Bedrooms , 3 Bathrooms South Stand-alone Building Carpark"
"https://www.28hse.com/en/buy/apartment/property-3988211","Shatin Dragons Range","Unit D,Mid Floor,TOWER 3,COURT C","944","12744","12.03",,,"Century 21 Goodwin Property Consultants( Yue Chui Branch)","Apartment Kerry Mountain view"
"https://www.28hse.com/en/buy/apartment/property-3944661","Sheung Shui Village","Full floor","1400","5700","7.98","5+","4","Wefat Realty Limited","5+ Bedrooms , 4 Bathrooms Apartment Village House Mountain view Good view City view Elegant Sole Agent"
"https://www.28hse.com/en/buy/apartment/property-3988129","Causeway Bay Waldorf Mansion","Low Floor,Waldorf Mansion","1173","8176","9.59","4","2","Guide Property Limited","4 Bedrooms , 2 Bathrooms Stand-alone Building Maid bedroom Shopping Mall nearby Ensuite MTR nearby Good school zone Elegant"
"https://www.28hse.com/en/buy/apartment/property-3959229","Yuen Long Fairview Park","Whole Block,ZONE C","1035","13043","13.5","3","2","Midland Realty International Limited","3 Bedrooms , 2 Bathrooms Apartment Good view Luxury"
"https://www.28hse.com/en/buy/apartment/property-3962303","Yuen Long Riva","Unit A,Mid Floor,TOWER 3,HELORUS BOULEVARD","1087","12695","13.8","4","3","Midland Realty International Limited","4 Bedrooms , 3 Bathrooms Apartment Mountain view River view Swimming Pool View Luxury"
"https://www.28hse.com/en/buy/apartment/property-3988071","Ma On Shan Symphony Bay","Unit A,Mid Floor,BLOCK 15,VILLA RHAPSODY","1285","11673","15","4","3","Centaline Property Agency Limited","4 Bedrooms , 3 Bathrooms North west Apartment SHKP Indoor Car Park VR"
"https://www.28hse.com/en/buy/apartment/property-3988051","Tai Po The Beverly Hills","House","1606","8705","13.98","5+","2","Century 21 Deluxe Home Property Ltd","5+ Bedrooms , 2 Bathrooms House Elegant Roof top Ensuite Sole Agent"
"https://www.28hse.com/en/buy/apartment/property-3987978","Yuen Long Riva","Mid Floor,TOWER 3,HELORUS BOULEVARD","1087","12695","13.8","3",,"Midland Realty International Limited","3 Bedrooms Apartment"
"https://www.28hse.com/en/buy/apartment/property-3987949","Ma On Shan Symphony Bay","Mid Floor,BLOCK 15,VILLA RHAPSODY","1285","12062","15.5","4","2","Century 21 Goodwin Property Consultants","4 Bedrooms , 2 Bathrooms North west Apartment SHKP Building view Swimming Pool View"
"https://www.28hse.com/en/buy/apartment/property-3987936","Kowloon Tong Nga Yuen Building","Unit ST-5,Low Floor,Nga Yuen Building","1089","13113","14.28","3","2","Midland Realty International Limited","3 Bedrooms , 2 Bathrooms North Apartment"
"https://www.28hse.com/en/buy/apartment/property-3987891","Mei Foo Mei Foo Sun Chuen","Unit B,High Floor,NO.40 NASSAU STREET,PHASE 6","966","11387","11","3",,"Nam Cheong Branch Team B (btn)","3 Bedrooms Apartment New World Elegant"
"https://www.28hse.com/en/buy/apartment/property-3951500","Quarry Bay Kornhill","Low Floor,BLOCK J","902","14058","12.68","3",,"Ricacorp Properties","3 Bedrooms South east Apartment Hang Lung Elegant Garden view Ensuite MTR nearby Good school zone Shopping Mall nearby"
"https://www.28hse.com/en/buy/apartment/property-3957344","Shatin Castello","High Floor,BLOCK 7","901","14351","12.93","4","2","Castello Property Agency","4 Bedrooms , 2 Bathrooms Apartment SHKP Good view Luxury Roof top Ensuite Maid bedroom Clubhouse MTR nearby"
"https://www.28hse.com/en/buy/apartment/property-3987677","Ma On Shan Baycrest","Unit A,Mid Floor,BLOCK 1","1012","13043","13.2","3",,"Centaline Property","3 Bedrooms South west Apartment Sea view"
"https://www.28hse.com/en/buy/apartment/property-3964581","Yuen Long Hillford","Full floor","1329","6659","8.85","3",,"Virtue Real Estate Agency (hk) Limited","3 Bedrooms Apartment Village House"
"https://www.28hse.com/en/buy/apartment/property-3740007","Tai Hang Green Villa","High Floor,Green Villa","1183","13525","16","3","2","Lik Ka Property Consultant Company Limited","3 Bedrooms , 2 Bathrooms Apartment Good view Indoor Car Park Ensuite Maid bedroom Good school zone"
"https://www.28hse.com/en/buy/apartment/property-3784263","Shatin Lakeview Garden","Low Floor,TOWER 2,BUILDING","1017","8555","8.7","3","2","Shing Sai Property","3 Bedrooms , 2 Bathrooms South east Apartment Nan Fung Mountain view Good view Elegant Outdoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-3958571","The Lohas Le Prime Of Le Prestige","Unit LA,Low Floor,TOWER 6","987","10010","9.88","4",,"Midland Property","4 Bedrooms West Apartment CK Asset"
"https://www.28hse.com/en/buy/apartment/property-3958575","The Lohas Le Prime Of Le Prestige","Unit LA,Low Floor,TOWER 6","987","10111","9.98","4",,"Midland Property","4 Bedrooms West Apartment CK Asset"
"https://www.28hse.com/en/buy/apartment/property-3987073","Kowloon Tong South Court","Unit D,Low Floor,South Court","1054","14991","15.8","3",,"Centaline Property","3 Bedrooms Apartment VR"
"https://www.28hse.com/en/buy/apartment/property-3801096","Clear Water Bay Mount Pavilia","Tower 19","903","15282","13.8","3","1","Century 21 Goodwin Property Consultants","3 Bedrooms , 1 Bathroom Apartment New World Elegant"
"https://www.28hse.com/en/buy/apartment/property-3986735","Western Mid-levels Hoover Mansion","Low Floor","1213","13190","16","3",,"Hong Kong Property","3 Bedrooms Apartment"
"https://www.28hse.com/en/buy/apartment/property-3729817","North Point City Garden","Unit B,High Floor,BLOCK 10","963","16594","15.98","3","2","Martel Property Agency Company","3 Bedrooms , 2 Bathrooms Apartment CK Asset Good view Sole Agent"
"https://www.28hse.com/en/buy/apartment/property-3816722","Sai Kung Ko Tong Village","The whole building","1650","4727","7.8",,,"Nova Strategy","Village House Carpark"
"https://www.28hse.com/en/buy/apartment/property-3966223","Tsuen Wan Sham Tseng Rhine Terrace","High Floor,Rhine Terrace","1206","8076","9.74",,,"Earnest Property Agency Ltd","Apartment Balcony Duplex Apartment Good view VR"
"https://www.28hse.com/en/buy/apartment/property-3986580","Shatin Dragons Range","Mid Floor,TOWER 3,COURT C","944","13242","12.5","3","2","Ricacorp Properties","3 Bedrooms , 2 Bathrooms North west Apartment Kerry VR"
"https://www.28hse.com/en/buy/apartment/property-3979678","Shatin Dragons Range","Mid Floor,TOWER 3,COURT C","944","12182","11.5","3","3","Century 21 Goodwin Property Shatin Luxury","3 Bedrooms , 3 Bathrooms North west Apartment Kerry"
"https://www.28hse.com/en/buy/apartment/property-3986420","Tai Kok Tsui Chinese Mansion","5","903","6091","5.5","5+","1","Sun Cheong Realty","5+ Bedrooms , 1 Bathroom South east Tong Lau Stand-alone Building Good view"
"https://www.28hse.com/en/buy/apartment/property-3986406","Pak Shek Kok The Horizon","Unit D,High Floor,Tower 2 Of Court B,Building","1071","12605","13.5","3","2","Midland Realty","3 Bedrooms , 2 Bathrooms Apartment Billion Dev Elegant"
"https://www.28hse.com/en/buy/apartment/property-3986399","Tai Po The Paragon","Unit A,High Floor,BLOCK 12","1109","10009","11.1","3","2","Midland Realty","3 Bedrooms , 2 Bathrooms Apartment Garden view Swimming Pool View Simple"
"https://www.28hse.com/en/buy/apartment/property-3986393","Yuen Long Fairview Park","Whole Block,ZONE C","1035","13527","14","3",,"Centaline Property Agency Limited","3 Bedrooms Apartment"
"https://www.28hse.com/en/buy/apartment/property-3986144","Yuen Long Park Yoho","Unit B,High Floor,TOWER 35A,PARK YOHO MILANO","982","15886","15.6","3",,"Ricacorp Properties","3 Bedrooms North Apartment SHKP"
"https://www.28hse.com/en/buy/apartment/property-3986107","Ho Man Tin The Astrid","Unit B,Low Floor,TOWER 1","948","14557","13.8","3",,"Centaline Property","3 Bedrooms Apartment VR"
"https://www.28hse.com/en/buy/apartment/property-3985951","Ho Man Tin Tip Top Mansion","Unit A,High Floor,Tip Top Mansion","1346","10773","14.5","3",,"Centaline Property Agency Limited","3 Bedrooms Apartment VR"
"https://www.28hse.com/en/buy/apartment/property-3575234","Yuen Long Village","33","1300","7308","9.5","3","2","Kin Fu Realty","3 Bedrooms , 2 Bathrooms Village House"
"https://www.28hse.com/en/buy/apartment/property-3980564","Tuen Mun Castle Peak Road South Crest","Unit B,Low Floor,South Crest","928","8082","7.5",,,"Century21 Sky On Properties","Apartment Garden view"
"https://www.28hse.com/en/buy/apartment/property-3985780","Kowloon City Springvale","Unit A,Low Floor,Springvale","1356","11652","15.8","3",,"Centaline Property","3 Bedrooms Apartment VR"
"https://www.28hse.com/en/buy/apartment/property-3985752","Mong Kok Kiu Yuen Mansion","Unit ST-247,High Floor,Kiu Yuen Mansion","1027","14606","15","3",,"Centaline Property","3 Bedrooms Apartment VR"
"https://www.28hse.com/en/buy/apartment/property-3944507","Pak Shek Kok Providence Bay","Low Floor,TOWER 16,大廈","1111","11413","12.68","3","2","Century 21 Property Agency (pak Shek Kok) Limited","3 Bedrooms , 2 Bathrooms North west Apartment Sino"
"https://www.28hse.com/en/buy/apartment/property-3985531","Ho Man Tin Oriental Gardens","Unit 1,Mid Floor,BLOCK C","1058","12552","13.28","3","2","Centaline Property","3 Bedrooms , 2 Bathrooms South Apartment Indoor Car Park Elegant"
"https://www.28hse.com/en/buy/apartment/property-3985453","Yau Yat Tsuen Havsun Garden","Unit B,Mid Floor,Havsun Garden","1037","15429","16","3",,"Midland Realty International Limited","3 Bedrooms South east Apartment"
"https://www.28hse.com/en/buy/apartment/property-3985447","Ho Man Tin Star Court","Unit A,Low Floor,Star Court","1238","11309","14","3","2","Grand Harvest Property Agency Co., Limited","3 Bedrooms , 2 Bathrooms Stand-alone Building Elegant Balcony Ensuite Good school zone"
"https://www.28hse.com/en/buy/apartment/property-3984418","Kowloon City Billionnaire Royale","Room D","930","16022","14.9","4","2","Owner (landlord)","4 Bedrooms , 2 Bathrooms South west landlord Apartment Chinachem Include Powder Room"
"https://www.28hse.com/en/buy/apartment/property-3984409","Yau Yat Tsuen Grandeur Villa","Unit C,Mid Floor,BLOCK 4","926","17063","15.8","3",,"Centaline Property","3 Bedrooms North Apartment Lai Sun VR"
"https://www.28hse.com/en/buy/apartment/property-3984389","Kowloon City Wayne Place","Unit B,Low Floor,Wayne Place","912","17544","16","3",,"Centaline Property","3 Bedrooms Apartment"
"https://www.28hse.com/en/buy/apartment/property-3984345","Tung Chung Caribbean Coast","Unit A,Mid Floor,TOWER 1,Phase 1 Monterey Cove","970","9979","9.68","3","2","Tung Chung Property","3 Bedrooms , 2 Bathrooms North Apartment CK Asset Good view Sea view Elegant Balcony Ensuite Maid bedroom"
"https://www.28hse.com/en/buy/apartment/property-3251714","Yuen Long No. 12 Hong Mei Tsuen","full layer","2372","2530","6",,,"Aa Property Auctioneers Ltd.","Village House Auction Property"
"https://www.28hse.com/en/buy/apartment/property-1798712","Kowloon Tong Eugene Terrace","Mid Floor,Eugene Terrace","982","14053","13.8","3","2","Aa Property Auctioneers Ltd.","3 Bedrooms , 2 Bathrooms Apartment Stand-alone Building Good view Building view Auction Property"
"https://www.28hse.com/en/buy/apartment/property-3984278","Tuen Mun Castle Peak Road The Bloomsway","Unit B,Mid Floor,TOWER 2,THE LAGUNA","976","11578","11.3","4","3","Earnest Property Agency Ltd","4 Bedrooms , 3 Bathrooms South Apartment Kerry Ensuite Clubhouse Maid bedroom Balcony Sea view Swimming Pool View"
"https://www.28hse.com/en/buy/apartment/property-3960226","Sham Shui Po Tung Shing Building","Mid Floor,Tung Shing Building","1419","6342","9",,,"Kong Wai Property Agency Limited","Stand-alone Building"
"https://www.28hse.com/en/buy/apartment/property-3980977","Tai Po Village","1","1400","5214","7.3",,,"Kei Cheung Ltd","Village House"
"https://www.28hse.com/en/buy/apartment/property-2326512","North Point City Garden","Mid Floor,BLOCK 7","1010","13149","13.28","3","2","Sunrise Property Agency Limited","3 Bedrooms , 2 Bathrooms North east Apartment CK Asset City view Sea view Good view Ensuite MTR nearby Good school zone"
"https://www.28hse.com/en/buy/apartment/property-3984117","Tseung Kwan O Oscar By The Sea","Unit A,Mid Floor,BLOCK 1","1040","13346","13.88","4","3","Midland Realty","4 Bedrooms , 3 Bathrooms South Apartment SHKP Simple Mountain view Good view City view Sea view Clubhouse"
"https://www.28hse.com/en/buy/apartment/property-3896962","Shatin Belair Gardens","Low Floor,KINGSTON HEIGHTS--BLOCK K","1093","8783","9.6","3","2","Century 21 Goodwin Property Cityone","3 Bedrooms , 2 Bathrooms Apartment Chinachem Good view Elegant"
"https://www.28hse.com/en/buy/apartment/property-3743144","Shatin Dragons Range","Low Floor,TOWER 1,COURT B","1009","12270","12.38","3","2","Century 21 Goodwin Property Cityone","3 Bedrooms , 2 Bathrooms South east Apartment Kerry Garden view Good view Elegant"
"https://www.28hse.com/en/buy/apartment/property-3983937","Tai Po The Beverly Hills","House","1606","9651","15.5","3","2","Century 21 Property Agency (pak Shek Kok) Limited","3 Bedrooms , 2 Bathrooms Apartment House Include Powder Room"
"https://www.28hse.com/en/buy/apartment/property-3957948","Tsuen Wan The Cairnhill","Unit A,Mid Floor,BLOCK 8,PHASE 1","1008","12897","13","3","3","Centaline Property Agency Limited","3 Bedrooms , 3 Bathrooms South Apartment Good view City view Elegant Balcony Ensuite Maid bedroom Clubhouse"
"https://www.28hse.com/en/buy/apartment/property-3955001","Tsuen Wan The Cairnhill","High Floor,BLOCK 9,PHASE 1","931","11815","11","3","3","Centaline Property Agency Limited","3 Bedrooms , 3 Bathrooms North Apartment Mountain view Good view Elegant Balcony Ensuite Clubhouse MTR nearby"
"https://www.28hse.com/en/buy/apartment/property-3983871","To Kwa Wan Tin Kwong Road","Tianguang Road","1378","7184","9.9",,,"Centaline","Sold"
"https://www.28hse.com/en/buy/apartment/property-3983862","Ho Man Tin Belfran Mansion","2","1040","11538","12","2","2","Midland Realty International Limited","2 Bedrooms , 2 Bathrooms South Stand-alone Building Duplex Apartment MTR nearby Shopping Mall nearby"
"https://www.28hse.com/en/buy/apartment/property-3636409","Shatin Ha Wo Che","X","1530","5020","7.68","5+","5+","Festival Home Property Agency Limited","5+ Bedrooms , 5+ Bathrooms South west Village House Simple Sole Agent"
"https://www.28hse.com/en/buy/apartment/property-3983831","Ho Man Tin Yee On Court","Unit 1,Low Floor,BLOCK A","976","11148","10.88","3","2","Full On Property Consultant Limited","3 Bedrooms , 2 Bathrooms South east Apartment Western Style Bldg Good view City view Sole Agent"
"https://www.28hse.com/en/buy/apartment/property-3975607","Yuen Long Seasons Palace","Whole Block,KAM SHEUNG ROAD","926","11339","10.5","3","2","Midland Realty","3 Bedrooms , 2 Bathrooms Apartment CK Asset Garden Roof top"
"https://www.28hse.com/en/buy/apartment/property-3975613","Yuen Long Seasons Villas","Whole Block,KAM TIN ROAD","1117","10295","11.5","3","2","Midland Realty","3 Bedrooms , 2 Bathrooms Apartment CK Asset Indoor Car Park Roof top Garden"
"https://www.28hse.com/en/buy/apartment/property-3900625","Shatin Garden Vista","Mid Floor,BLOCK B","1112","13489","15","3","2","Century 21 Goodwin Property Cityone","3 Bedrooms , 2 Bathrooms North west Apartment Henderson River view Elegant"
"https://www.28hse.com/en/buy/apartment/property-3971727","Hung Shui Kiu Uptown","Mid Floor,TOWER 6,BUILDING","902","8293","7.48","4","2","Tin Chi Property Agency Limited","4 Bedrooms , 2 Bathrooms South west Apartment CK Asset Garden view Good view Swimming Pool View Balcony Ensuite Maid bedroom"
"https://www.28hse.com/en/buy/apartment/property-3983575","Ho Man Tin Harita Court","Unit ST-197,Low Floor,Harita Court","938","13326","12.5","3","2","Elite Union Property (prince Edward) Limited","3 Bedrooms , 2 Bathrooms Apartment Western Style Bldg Garden view Good view Building view Elegant Outdoor Car Park Ensuite MTR nearby"
"https://www.28hse.com/en/buy/apartment/property-3983496","Ma On Shan Symphony Bay","Unit B,Mid Floor,BLOCK 15,VILLA RHAPSODY","1326","11689","15.5","4","3","Century 21 Goodwin Property Kam Fung Court","4 Bedrooms , 3 Bathrooms West Apartment SHKP Mountain view Garden view Good view Elegant Indoor Car Park Ensuite"
"https://www.28hse.com/en/buy/apartment/property-3866963","To Kwa Wan Sunrise Villa","Unit A,Mid Floor,Sunrise Villa","1026","14600","14.98","3","2","Golden State (property Agency) Limited","3 Bedrooms , 2 Bathrooms Apartment Western Style Bldg Good view Sea view Luxury Ensuite MTR nearby Shopping Mall nearby Good school zone"
"https://www.28hse.com/en/buy/apartment/property-3969712","Tsim Sha Tsui Hankow Centre","Mid Floor,BLOCK A","905","10663","9.65","1","2","Golden State (property Agency) Limited","1 Bedroom , 2 Bathrooms Apartment Western Style Bldg Good view Sea view Elegant MTR nearby Shopping Mall nearby"
"https://www.28hse.com/en/buy/apartment/property-3964924","Tsim Sha Tsui Winston Mansion","Mid Floor,Winston Mansion","976","9098","8.88","4","2","Golden State (property Agency) Limited","4 Bedrooms , 2 Bathrooms Apartment Western Style Bldg Stand-alone Building Good view Elegant MTR nearby Shopping Mall nearby Good school zone"
"https://www.28hse.com/en/buy/apartment/property-3983466","Pak Shek Kok Mayfair By The Sea 8","Unit B,Low Floor,Tower 2","1008","15079","15.2","4",,"Centaline Property Agency Limited","4 Bedrooms Apartment Sino VR"
"https://www.28hse.com/en/buy/apartment/property-3983409","Shatin Ascot Villa","High Floor,BLOCK B","1203","8296","9.98","3","2","Century 21 Goodwin Property Shatin Luxury","3 Bedrooms , 2 Bathrooms North Apartment Mountain view Good view"
"https://www.28hse.com/en/buy/apartment/property-3949624","Tuen Mun Castle Peak Road The Hillgrove","Low Floor,CRESCENT V","1335","8989","12","3","2","Century 21 Sky On Properties","3 Bedrooms , 2 Bathrooms Apartment Wing Tai Good view Garden Ensuite"
"https://www.28hse.com/en/buy/apartment/property-3983381","Tai Po Casa Marina","Whole Block,CASA MARINA II","1425","11228","16","3","2","Ricacorp Properties","3 Bedrooms , 2 Bathrooms Apartment Henderson"
"https://www.28hse.com/en/buy/apartment/property-3983359","Fotan Shatin Lodge","Unit B,Low Floor,Shatin Lodge","1005","9751","9.8","3",,"Ricacorp Properties","3 Bedrooms South Apartment"
"https://www.28hse.com/en/buy/apartment/property-3967212","Ho Man Tin Oriental Gardens","Low Floor,BLOCK D","1058","11815","12.5","3","2","United Properties Limited","3 Bedrooms , 2 Bathrooms Apartment Shopping Mall nearby Maid bedroom Good school zone Ensuite MTR nearby Outdoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-3727146","Sheung Wan Nam Pak Hong Building","Unit B,Mid Floor,Nam Pak Hong Building","923","11701","10.8","2","3","Man Bridge Property","2 Bedrooms , 3 Bathrooms Western Style Bldg Luxury"
"https://www.28hse.com/en/buy/apartment/property-3983239","Yuen Long Palm Springs","Whole Block,Phase 1D(Paloma) Lilac","1016","12303","12.5","2",,"Centaline Property","2 Bedrooms South Apartment Luxury"
"https://www.28hse.com/en/buy/apartment/property-3983216","Yuen Long Palm Springs","Whole Block,NO. 26 PINACEAE DRIVE,Phase 1C (Westwood) Pinaceae","1367","10227","13.98","2",,"Centaline Property","2 Bedrooms North west Apartment"
"https://www.28hse.com/en/buy/apartment/property-3983196","Yuen Long Palm Springs","Whole Block,Phase 1A (Monterey) Cypress Drive","967","11355","10.98","3",,"Centaline Property","3 Bedrooms Apartment Elegant"
"https://www.28hse.com/en/buy/apartment/property-3982711","Fotan Shatin Lodge","Low Floor,Shatin Lodge","1005","9751","9.8","3","2","Ricacorp Properties","3 Bedrooms , 2 Bathrooms South Apartment Carpark"
"https://www.28hse.com/en/buy/apartment/property-3982685","Ma On Shan Sunshine City","High Floor,BLOCK 1,Phase 5","932","15966","14.88","3","2","Midland Realty","3 Bedrooms , 2 Bathrooms Apartment Henderson VR"
"https://www.28hse.com/en/buy/apartment/property-3787465","Discovery Bay","High Floor,NO.20 DISCOVERY BAY ROAD,Coastline Villa-Peninsula Village","1282","10140","13","3","2","Headland Homes Limited","3 Bedrooms , 2 Bathrooms South east Apartment HKR Sea view Luxury"
"https://www.28hse.com/en/buy/apartment/property-3982493","Shatin Dragons Range","Low Floor,TOWER 1,COURT B","1009","12270","12.38","3","2","Century 21 Goodwin Property Cityone","3 Bedrooms , 2 Bathrooms North Apartment Kerry Elegant Include Powder Room"
"https://www.28hse.com/en/buy/apartment/property-3982481","Yau Ma Tei Kiu Kin Mansion","High Floor,Kiu Kin Mansion","902","9534","8.6","2","1","Elite Union Porperty (prince Edward) Limited","2 Bedrooms , 1 Bathroom Stand-alone Building"
"https://www.28hse.com/en/buy/apartment/property-3982478","Hung Hom Royal Peninsula","Low Floor","962","16112","15.5","4",,"Sunrise Property Hk Agency Ltd","4 Bedrooms Apartment SHKP"
"https://www.28hse.com/en/buy/apartment/property-3981666","Kowloon Tong Ava Court","Unit F,High Floor,Ava Court","976","13268","12.95","3",,"Centaline Property","3 Bedrooms North east Apartment Good view Elegant Indoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-3981664","Tai Po Forest Hill","Unit PH-35B,Whole Block,House 35","1379","10877","15","3",,"Centaline Property Agency Limited","3 Bedrooms Apartment Luxury Indoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-3964173","Tai Po Casa Marina","House","1425","10386","14.8","3","2","Century 21 Deluxe Home Property Ltd","3 Bedrooms , 2 Bathrooms Apartment House Henderson Indoor Car Park Include Powder Room"
"https://www.28hse.com/en/buy/apartment/property-3955881","Tai Po The Beverly Hills","Whole Block,PHASE 1","1606","8593","13.8","5+","1","Ricacorp Properties","5+ Bedrooms , 1 Bathroom House Good view Sea view Include Powder Room VR"
"https://www.28hse.com/en/buy/apartment/property-3971732","The Lohas Hemera","Unit RB,Low Floor,TOWER 1","928","12177","11.3","4","3","Centaline Property Agency Limited","4 Bedrooms , 3 Bathrooms North west Apartment Henderson Sea view Good view Luxury"
"https://www.28hse.com/en/buy/apartment/property-3971733","The Lohas Hemera","Mid Floor,TOWER 1","1135","13216","15","4","4","Centaline Property Agency Limited","4 Bedrooms , 4 Bathrooms North west Apartment Henderson Sea view Good view Luxury"
"https://www.28hse.com/en/buy/apartment/property-3981376","Tuen Mun Castle Peak Road Beaulieu Peninsula","High Floor,HOUSE 69,3-STOREY HOUSE","1072","9216","9.88","4","3","Earnest Property Agency Ltd","4 Bedrooms , 3 Bathrooms South Apartment Sea view Ensuite Maid bedroom Balcony Indoor Car Park VR"
"https://www.28hse.com/en/buy/apartment/property-3948719","Ma On Shan Sunshine City","Unit A,High Floor,BLOCK 1,Phase 5","932","15966","14.88","3","2","Centaline Property Agency Limited","3 Bedrooms , 2 Bathrooms North west Apartment Henderson Good view Sea view Swimming Pool View Luxury VR"
"https://www.28hse.com/en/buy/apartment/property-3952388","Ma On Shan Sunshine City","Unit A,High Floor,BLOCK 1,Phase 5","932","15966","14.88","3","2","Centaline Property Agency Limited","3 Bedrooms , 2 Bathrooms North west Apartment Henderson Good view Sea view Swimming Pool View Luxury VR"
"https://www.28hse.com/en/buy/apartment/property-3975072","Shatin Belair Gardens","Low Floor,KINGSTON HEIGHTS--BLOCK K","1093","8783","9.6","3","2","Century 21 Goodwin Property Cityone 2 Branch","3 Bedrooms , 2 Bathrooms North Apartment Chinachem River view"
"https://www.28hse.com/en/buy/apartment/property-3857624","Yuen Long Palm Springs","House","1377","10022","13.8","3","2","Hang Shun Real Estate Strategy Limited","3 Bedrooms , 2 Bathrooms House Elegant Outdoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-3854400","Yuen Long Palm Springs","House","1016","10226","10.39","3","1","Hang Shun Real Estate Strategy Limited","3 Bedrooms , 1 Bathroom House Outdoor Car Park Good view"
"https://www.28hse.com/en/buy/apartment/property-3798647","Yuen Long Palm Springs","House","1371","10795","14.8","3","2","Hang Shun Real Estate Strategy Limited","3 Bedrooms , 2 Bathrooms House Elegant Good view Garden view"
"https://www.28hse.com/en/buy/apartment/property-3219890","Yuen Long Palm Springs","House","967","11262","10.89","3","1","Hang Shun Real Estate Strategy Limited","3 Bedrooms , 1 Bathroom Apartment House Garden view Good view Elegant"
"https://www.28hse.com/en/buy/apartment/property-3228789","Yuen Long Palm Springs","House","1372","10190","13.98","4","2","Hang Shun Real Estate Strategy Limited","4 Bedrooms , 2 Bathrooms House Garden view Good view Luxury"
